id,name,name_en,symbol,value,value_str,unit,uncertainty,temperature_K,material,burnup_range,category,subcategory,equation,notes,source_file,confidence
1993_Rest_VoidSwellingAlphaU_param_015,Gas release U-10Zr at 1.2 at.%,Gas release U-10Zr at 1.2 at.%,,70.0,70,%,,,U-10Zr,1.2 at%,bubble,bubble_parameter,,EBR-II X423,Rest_1993_Kinetics_of_fission-gas-bubble-nucleated_void_swelling_of_the_alpha-uranium_phase_of_irradiated_U-Zr_and_U-Pu-Zr_fuel_73e6fc01.md,high
1993_Rest_VoidSwellingAlphaU_param_016,Gas release onset burnup U-10Zr,Gas release onset burnup U-10Zr,,0.6,0.6,at.%,,,U-10Zr,,bubble,bubble_parameter,,EBR-II X423,Rest_1993_Kinetics_of_fission-gas-bubble-nucleated_void_swelling_of_the_alpha-uranium_phase_of_irradiated_U-Zr_and_U-Pu-Zr_fuel_73e6fc01.md,high
1993_Rest_VoidSwellingAlphaU_param_017,Peak swelling temperature high-purity U,Peak swelling temperature high-purity U,,673.0,673,K,approximate,"[673.0, 673.0]",high-purity U,,swelling_rate,swelling_parameter,,,Rest_1993_Kinetics_of_fission-gas-bubble-nucleated_void_swelling_of_the_alpha-uranium_phase_of_irradiated_U-Zr_and_U-Pu-Zr_fuel_73e6fc01.md,medium
2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel_param_001,气泡参数,Bubble-1 radius,$r_b1$,0.5,0.5,μm,,,U-Pu-10Zr,,bubble,radius,Bubble classification,Minimum stabilized bubble size,2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel.md,high
2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel_param_002,气泡参数,Bubble-2 radius,$r_b2$,2.5,2.5,μm,,,U-Pu-10Zr,,bubble,radius,Bubble classification,Intermediate bubble size,2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel.md,high
2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel_param_003,气泡参数,Bubble-3 radius,$r_b3$,12.5,12.5,μm,,,U-Pu-10Zr,,bubble,radius,Bubble classification,Maximum closed bubble size,2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel.md,high
2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel_param_004,扩散参数,Gas diffusion pre-exponential,$D_g0$,9.5e-08,9.5e-8,m²/s,,,U-Pu-10Zr,,diffusion,general,Dg = Dg0*exp(-Qg/RT),Fission gas atom diffusion,2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel.md,high
2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel_param_005,扩散参数,Activation energy of gas diffusion,$Q_g$,32000.0,32000,cal/gm mole,,,U-Pu-10Zr,,diffusion,activation_energy,Dg = Dg0*exp(-Qg/RT),,2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel.md,high
2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel_param_006,扩散参数,Surface diffusion pre-exponential,$D_s0$,9.5e-05,9.5e-5,m³/s,,,U-Pu-10Zr,,diffusion,general,Ds = Ds0*exp(-Qs/kT),,2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel.md,high
2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel_param_007,扩散参数,Activation energy of surface diffusion,$Q_s$,32000.0,32000,cal/gm mole,,,U-Pu-10Zr,,diffusion,activation_energy,Ds = Ds0*exp(-Qs/kT),,2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel.md,high
2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel_param_008,Surface tension,Surface tension,$γ$,1.0,1.0,N/m,,,U-Pu-10Zr,,experiment,general,,,2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel.md,high
2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel_param_009,气泡参数,Bubble-1 nucleation constant,,1e-20,1e-20,bub⁻¹/s·atom,,,U-Pu-10Zr,,bubble,nucleation,,,2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel.md,high
2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel_param_010,扩散参数,Bias factor for gas diffusion to bubble,$E_gbi$,1.0,1.0,,,,U-Pu-10Zr,,diffusion,bias_factor,Jgi = Egi * 4π*rbi*Dg*Cg*Nbi,,2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel.md,high
2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel_param_011,Bias factor Ebb,Bias factor Ebb,$E_bb$,1.0,1.0,,,,U-Pu-10Zr,,rate_theory,bias_factor,,,2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel.md,high
2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel_param_012,Bias factor Ebb4,Bias factor Ebb4,$E_bb4$,1.0,1.0,,,,U-Pu-10Zr,,rate_theory,bias_factor,,,2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel.md,high
2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel_param_013,肿胀参数,Threshold closed bubble swelling,$S_th$,0.2,0.2,,,,U-Pu-10Zr,,bubble,swelling_correlation,Bubble interconnection criterion,"Percolation theory, SC lattice",2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel.md,high
2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel_param_014,Fraction interconnected at threshold,Fraction interconnected at threshold,$f_th$,0.3,0.3,,,,U-Pu-10Zr,,experiment,general,FGR at Sth,,2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel.md,high
2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel_param_015,Volume correction factor,Volume correction factor,$f_v$,1.0,1.0,,,,U-Pu-10Zr,,experiment,general,,,2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel.md,high
2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel_param_016,Surface area correction factor,Surface area correction factor,$f_s$,0.6,0.6,,,,U-Pu-10Zr,,experiment,general,,,2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel.md,high
2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel_param_017,Percolation critical concentration,Percolation critical concentration,$P_c$,0.32,0.32,,,,U-Pu-10Zr,,experiment,general,Percolation theory,SC lattice Monte Carlo,2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel.md,high
2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel_param_018,Percolation fractional volume,Percolation fractional volume,$V_SC$,0.17,0.17,,,,U-Pu-10Zr,,experiment,general,Percolation theory,SC lattice,2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel.md,high
2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel_param_019,肿胀参数,Critical swelling for interconnection,$ΔV/V$,0.2,0.2,,,,U-Pu-10Zr,,swelling_rate,swelling_correlation,Percolation theory,SC lattice percolation,2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel.md,high
2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel_param_020,Assumed calculation temperature,Assumed calculation temperature,$T$,550.0,550,°C,,"[823.15, 823.15]",U-Pu-10Zr,,experiment,general,,GRSIS calculations,2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel.md,medium
2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel_param_021,FGR incubation burnup range,FGR incubation burnup range,,0.75,0.5-1.0,% burnup,range 0.5-1.0,,U-Pu-10Zr,,swelling_rate,burnup_correlation,,EBR-II data,2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel.md,medium
2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel_param_022,FGR saturation burnup,FGR saturation burnup,,4.5,4-5,% burnup,range 4-5,,U-Pu-10Zr,,swelling_rate,burnup_correlation,,EBR-II data,2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel.md,medium
2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel_param_023,FGR saturation level,FGR saturation level,$FGR$,70.0,~70,%,,,U-Pu-10Zr,,experiment,general,,EBR-II data,2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel.md,medium
2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel_param_024,No interconnection temperature threshold,No interconnection temperature threshold,$T_th$,300.0,~300,°C,,"[573.15, 573.15]",U-Pu-10Zr,,experiment,general,,Below this no interconnection,2001_Fission_gas_release_and_swelling_model_of_metallic_fast_reactor_fuel.md,medium
2005_Rest_RecrystallizationSwellingUO2UMo_param_001,Gas atoms per fission,Gas atoms per fission,b,0.25,0.25,gas atoms/fission,,,"UO2, U-10Mo",,experiment,measured_parameter,,,Rest_2005_A_model_for_the_effect_of_the_progression_of_irradiation-induced.md,high
2005_Rest_RecrystallizationSwellingUO2UMo_param_002,Grain-boundary diffusion enhancement,Grain-boundary diffusion enhancement,n,0.00165,1.65e-3,,,,"UO2, U-10Mo",,diffusion,diffusion_parameter,,,Rest_2005_A_model_for_the_effect_of_the_progression_of_irradiation-induced.md,high
2005_Rest_RecrystallizationSwellingUO2UMo_param_003,Resolution parameter,Resolution parameter,β_0,1e-23,1e-23,m³,,,"UO2, U-10Mo",,experiment,measured_parameter,,,Rest_2005_A_model_for_the_effect_of_the_progression_of_irradiation-induced.md,high
2005_Rest_RecrystallizationSwellingUO2UMo_param_004,Athermal diffusivity constant,Athermal diffusivity constant,D_0,1.2e-39,1.2e-39,m⁵,,,"UO2, U-10Mo",,diffusion,diffusion_parameter,,,Rest_2005_A_model_for_the_effect_of_the_progression_of_irradiation-induced.md,high
2005_Rest_RecrystallizationSwellingUO2UMo_param_005,Gas atom radius,Gas atom radius,r_g,0.216,0.216,nm,,,"UO2, U-10Mo",,experiment,measured_parameter,,,Rest_2005_A_model_for_the_effect_of_the_progression_of_irradiation-induced.md,high
2005_Rest_RecrystallizationSwellingUO2UMo_param_006,Surface tension,Surface tension,γ,1.0,1.0,J/m²,,,"UO2, U-10Mo",,experiment,measured_parameter,,,Rest_2005_A_model_for_the_effect_of_the_progression_of_irradiation-induced.md,high
2005_Rest_RecrystallizationSwellingUO2UMo_param_007,Van der Waals constant,Van der Waals constant,b_v,8.5e-29,8.5e-29,m³/atom,,,"UO2, U-10Mo",,experiment,measured_parameter,,,Rest_2005_A_model_for_the_effect_of_the_progression_of_irradiation-induced.md,high
2005_Rest_RecrystallizationSwellingUO2UMo_param_008,Bubble nucleation factor,Bubble nucleation factor,f_n,100.0,100,,,,"UO2, U-10Mo",,bubble,bubble_nucleation,,,Rest_2005_A_model_for_the_effect_of_the_progression_of_irradiation-induced.md,high
2005_Rest_RecrystallizationSwellingUO2UMo_param_009,Fitting parameter h_s,Fitting parameter h_s,h_s,0.6,0.6,,,,"UO2, U-10Mo",,experiment,measured_parameter,,Fitting,Rest_2005_A_model_for_the_effect_of_the_progression_of_irradiation-induced.md,medium
2005_Rest_RecrystallizationSwellingUO2UMo_param_010,Creep parameter B2 for U-xMo,Creep parameter B2 for U-xMo,B_2,2e-34,2e-34,m⁵/N,,,U-xMo,,mechanical,mechanical_property,ε̇ = B2 * ḟ * σ,,Rest_2005_A_model_for_the_effect_of_the_progression_of_irradiation-induced.md,high
2005_Rest_RecrystallizationSwellingUO2UMo_param_011,Creep parameter B2 for UO2,Creep parameter B2 for UO2,B_2,1e-34,1e-34,m⁵/N,,,UO2,,mechanical,mechanical_property,ε̇ = B2 * ḟ * σ,,Rest_2005_A_model_for_the_effect_of_the_progression_of_irradiation-induced.md,high
2005_Rest_RecrystallizationSwellingUO2UMo_param_012,Grain boundary width,Grain boundary width,d_gb,2e-09,2e-9,m,,,"UO2, U-10Mo",,experiment,measured_parameter,,,Rest_2005_A_model_for_the_effect_of_the_progression_of_irradiation-induced.md,high
2005_Rest_RecrystallizationSwellingUO2UMo_param_013,Sites per gas-atom jump,Sites per gas-atom jump,z,4.0,4,,,,"UO2, U-10Mo",,experiment,measured_parameter,,,Rest_2005_A_model_for_the_effect_of_the_progression_of_irradiation-induced.md,high
2005_Rest_RecrystallizationSwellingUO2UMo_param_014,Solid fission product swelling for UO2,Solid fission product swelling for UO2,(ΔV/V)_S,0.32,0.32,%/10 GWd/tM,,,UO2,,swelling_rate,swelling_parameter,,,Rest_2005_A_model_for_the_effect_of_the_progression_of_irradiation-induced.md,high
2005_Rest_RecrystallizationSwellingUO2UMo_param_015,B2 macroscopic estimate for UO2,B2 macroscopic estimate for UO2,B_2,1e-31,1e-31,cm⁵/dyne,,,UO2,,mechanical,mechanical_property,,In-pile creep,Rest_2005_A_model_for_the_effect_of_the_progression_of_irradiation-induced.md,medium
2005_Rest_RecrystallizationSwellingUO2UMo_param_016,B2 fitted for U-10Mo,B2 fitted for U-10Mo,B_2,2e-29,2e-29,cm⁵/dyne,,,U-10Mo,,experiment,measured_parameter,,Fitted,Rest_2005_A_model_for_the_effect_of_the_progression_of_irradiation-induced.md,medium
2008_Surh_VoidNucleationGrowthCoalescence_param_001,Lattice constant,Lattice constant,a_0,3.639e-10,3.639e-10,m,,,Type-316 SS,,experiment,measured_parameter,,,Surh_et_al_2008_Void_nucleation_growth_and_coalescence_in_irradiated_metals.md,high
2008_Surh_VoidNucleationGrowthCoalescence_param_002,Shear modulus,Shear modulus,μ,82950000000.0,8.295e10,Pa,,,Type-316 SS,,mechanical,mechanical_property,,,Surh_et_al_2008_Void_nucleation_growth_and_coalescence_in_irradiated_metals.md,high
2008_Surh_VoidNucleationGrowthCoalescence_param_003,Poisson ratio,Poisson ratio,ν,0.264,0.264,,,,Type-316 SS,,mechanical,mechanical_property,,,Surh_et_al_2008_Void_nucleation_growth_and_coalescence_in_irradiated_metals.md,high
2008_Surh_VoidNucleationGrowthCoalescence_param_004,Damage production efficiency,Damage production efficiency,η,0.1,0.1,,,,Type-316 SS,,experiment,measured_parameter,,,Surh_et_al_2008_Void_nucleation_growth_and_coalescence_in_irradiated_metals.md,high
2008_Surh_VoidNucleationGrowthCoalescence_param_005,Vacancy relaxation volume,Vacancy relaxation volume,,-0.2,-0.2,Ω,,,Type-316 SS,,experiment,measured_parameter,,,Surh_et_al_2008_Void_nucleation_growth_and_coalescence_in_irradiated_metals.md,high
2008_Surh_VoidNucleationGrowthCoalescence_param_006,Vacancy migration energy,Vacancy migration energy,E_m^v,2.08e-19,2.08e-19,J (~1.3 eV),,,Type-316 SS,,diffusion,vacancy_diffusion,,,Surh_et_al_2008_Void_nucleation_growth_and_coalescence_in_irradiated_metals.md,high
2008_Surh_VoidNucleationGrowthCoalescence_param_007,Vacancy formation energy,Vacancy formation energy,E_f^v,2.88e-19,2.88e-19,J (~1.8 eV),,,Type-316 SS,,diffusion,vacancy_diffusion,,,Surh_et_al_2008_Void_nucleation_growth_and_coalescence_in_irradiated_metals.md,high
2008_Surh_VoidNucleationGrowthCoalescence_param_008,Vacancy formation entropy,Vacancy formation entropy,S_f^v,1.5,1.5,k_B,,,Type-316 SS,,experiment,measured_parameter,,,Surh_et_al_2008_Void_nucleation_growth_and_coalescence_in_irradiated_metals.md,high
2008_Surh_VoidNucleationGrowthCoalescence_param_009,Vacancy pre-exponential factor,Vacancy pre-exponential factor,D_0^v,1.29e-06,1.29e-6,m²/s,,,Type-316 SS,,experiment,measured_parameter,,,Surh_et_al_2008_Void_nucleation_growth_and_coalescence_in_irradiated_metals.md,high
2008_Surh_VoidNucleationGrowthCoalescence_param_010,SIA relaxation volume,SIA relaxation volume,,1.5,1.5,Ω,,,Type-316 SS,,experiment,measured_parameter,,,Surh_et_al_2008_Void_nucleation_growth_and_coalescence_in_irradiated_metals.md,high
2008_Surh_VoidNucleationGrowthCoalescence_param_011,SIA migration energy,SIA migration energy,E_m^i,3.2e-20,0.32e-19,J (~0.2 eV),,,Type-316 SS,,diffusion,migration_energy,,,Surh_et_al_2008_Void_nucleation_growth_and_coalescence_in_irradiated_metals.md,high
2008_Surh_VoidNucleationGrowthCoalescence_param_012,SIA pre-exponential factor,SIA pre-exponential factor,D_0^i,1.29e-06,1.29e-6,m²/s,,,Type-316 SS,,experiment,measured_parameter,,,Surh_et_al_2008_Void_nucleation_growth_and_coalescence_in_irradiated_metals.md,high
2008_Surh_VoidNucleationGrowthCoalescence_param_013,Void surface energy at T=0,Void surface energy at T=0,σ_0,2.408,2.408,J/m²,,"[0.0, 0.0]",Type-316 SS,,surface_energy,surface_energy,,,Surh_et_al_2008_Void_nucleation_growth_and_coalescence_in_irradiated_metals.md,high
2008_Surh_VoidNucleationGrowthCoalescence_param_014,Surface energy temperature coefficient,Surface energy temperature coefficient,dσ_0/dT,0.00044,0.44e-3,J/m²/K,,,Type-316 SS,,surface_energy,surface_energy,,,Surh_et_al_2008_Void_nucleation_growth_and_coalescence_in_irradiated_metals.md,high
2008_Surh_VoidNucleationGrowthCoalescence_param_015,Oxygen adsorption surface energy factor (lower),Oxygen adsorption surface energy factor (lower),K,0.45,0.45,,,,Type-316 SS,,surface_energy,surface_energy,E[n] = K*σ_0*(1-0.8/(nv+2))*4π*r_n²,Oxygen adsorption,Surh_et_al_2008_Void_nucleation_growth_and_coalescence_in_irradiated_metals.md,high
2008_Surh_VoidNucleationGrowthCoalescence_param_016,Oxygen adsorption surface energy factor (upper),Oxygen adsorption surface energy factor (upper),K,0.8,0.8,,,,Type-316 SS,,surface_energy,surface_energy,,Oxygen adsorption,Surh_et_al_2008_Void_nucleation_growth_and_coalescence_in_irradiated_metals.md,high
2008_Surh_VoidNucleationGrowthCoalescence_param_017,Void migration energy,Void migration energy,E_m^void,2.08e-19,2.08e-19,J,,,Type-316 SS,,diffusion,migration_energy,,,Surh_et_al_2008_Void_nucleation_growth_and_coalescence_in_irradiated_metals.md,high
2008_Surh_VoidNucleationGrowthCoalescence_param_018,He-58 activation rate,He-58 activation rate,c,0.0255,0.0255,dpa⁻¹,,,Type-316 SS,,rate_theory,defect_rate,Eq. 4-5,,Surh_et_al_2008_Void_nucleation_growth_and_coalescence_in_irradiated_metals.md,high
2008_Surh_VoidNucleationGrowthCoalescence_param_019,"Ni-59 (n,α) rate","Ni-59 (n,α) rate",a,0.0711,0.0711,dpa⁻¹,,,Type-316 SS,,rate_theory,defect_rate,Eq. 4-5,,Surh_et_al_2008_Void_nucleation_growth_and_coalescence_in_irradiated_metals.md,high
2008_Surh_VoidNucleationGrowthCoalescence_param_020,Ni-59 total consumption rate,Ni-59 total consumption rate,d,0.297,0.297,dpa⁻¹,,,Type-316 SS,,rate_theory,defect_rate,Eq. 4-5,,Surh_et_al_2008_Void_nucleation_growth_and_coalescence_in_irradiated_metals.md,high
2008_Surh_VoidNucleationGrowthCoalescence_param_021,Steady-state swelling rate at 500°C,Steady-state swelling rate at 500°C,,0.8,0.8,%/dpa,,,Type-316 SS,,swelling_rate,swelling_parameter,,"No coalescence, K=0.5",Surh_et_al_2008_Void_nucleation_growth_and_coalescence_in_irradiated_metals.md,medium
2008_Surh_VoidNucleationGrowthCoalescence_param_022,Dose rate,Dose rate,,1e-06,1e-6,dpa/s,,,Type-316 SS,,rate_theory,defect_rate,,,Surh_et_al_2008_Void_nucleation_growth_and_coalescence_in_irradiated_metals.md,high
2009_Rokkam_PhaseFieldVoidNucleationGrowth_param_001,Dimensionless vacancy mobility,Dimensionless vacancy mobility,M̃_v,1.0,1,,,,Generic metal,,experiment,measured_parameter,Cahn-Hilliard,Normalized,Rokkam et al._2009_Phase field modeling of void nucleation and growth in irradiated metals.md,high
2009_Rokkam_PhaseFieldVoidNucleationGrowth_param_002,Dimensionless interface mobility,Dimensionless interface mobility,L̃,1.0,1,,,,Generic metal,,experiment,measured_parameter,Allen-Cahn,Normalized,Rokkam et al._2009_Phase field modeling of void nucleation and growth in irradiated metals.md,high
2009_Rokkam_PhaseFieldVoidNucleationGrowth_param_003,Dimensionless gradient energy coefficient (eta),Dimensionless gradient energy coefficient (eta),κ̃_η,1.0,1,,,,Generic metal,,experiment,measured_parameter,Free energy functional,Normalized,Rokkam et al._2009_Phase field modeling of void nucleation and growth in irradiated metals.md,high
2009_Rokkam_PhaseFieldVoidNucleationGrowth_param_004,Dimensionless gradient energy coefficient (cv),Dimensionless gradient energy coefficient (cv),κ̃_v,0.5,0.5,,,,Generic metal,,experiment,measured_parameter,Free energy functional,κ̃_v = κ̃_η/2,Rokkam et al._2009_Phase field modeling of void nucleation and growth in irradiated metals.md,high
2009_Rokkam_PhaseFieldVoidNucleationGrowth_param_005,Reduced vacancy formation energy,Reduced vacancy formation energy,Ẽ_v^f,9.09,9.09,,,"[1276.0, 1276.0]",Generic metal,,diffusion,vacancy_diffusion,,= E_v^f / k_B*T,Rokkam et al._2009_Phase field modeling of void nucleation and growth in irradiated metals.md,high
